date,cases,ww_mean,ww_smooth,pct_mean,pos_lag1,cases_lag1,cases_lag2,week_num,Lineage_other,Lineage_B.1.1.7,Lineage_B.1.351,Lineage_P.1,Lineage_B.1.617.2,Lineage_BA.1,Lineage_BA.2,Lineage_BA.2.12.1,Lineage_BA.4,Lineage_BA.5,Lineage_BQ.1,Lineage_BA.2.75,Lineage_XBB,Lineage_XBB.1.5,Lineage_XBB.1.9,Lineage_XBF,Lineage_XBB.1.16,Lineage_EG.5,Lineage_BA.2.86,Lineage_JN.1,Lineage_KP.2,Lineage_KP.3,Lineage_XEC,Lineage_NB.1.8.1,Lineage_LP.8.1,Lineage_XFG,Lineage_BA.3.2,Week,Normalized_FB,Normalized_IG,Normalized_threads,week_start,sum_meas,avg_meas,social_lag1,week_count,week_total_count,week_ratio,news_lag1,wastewater_change,positivity_change,top_lineage,top_lineage_pct,top_lineage_pct_change,llm_forecast_1,llm_forecast_2,llm_forecast_3,llm_ci_lower_1,llm_ci_upper_1,llm_ci_lower_2,llm_ci_upper_2,llm_ci_lower_3,llm_ci_upper_3,llm_category_1,llm_category_2,llm_category_3,llm_explanation
2024-10-06,376,1234,1269.0,1.54,1.4,322.0,268.0,54,2.665,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.855,2.19,56.8475,25.445,0.0,0.0,0.0,0.0,07 Oct 2024 - 13 Oct 2024,44.0,79.0,34.0,07 Oct 2024,157.0,52.3333333333333,,90.0,8330.0,0.0767149580067021,,0.04135021097046421,0.10000000000000009,Lineage_KP.3,56.8475,-0.04341424424719209,,,,,,,,,,,,,
2024-10-13,352,1030,1149.66666666667,1.3,1.54,376.0,322.0,55,3.4325,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.1225,1.87,54.7825,27.795,0.0,0.0,0.0,0.0,14 Oct 2024 - 20 Oct 2024,45.0,75.0,45.0,14 Oct 2024,165.0,55.0,,53.0,9085.0,0.0404421790870133,,-0.1653160453808752,-0.15584415584415579,Lineage_KP.3,54.7825,-0.036325256167817344,,,,,,,,,,,,,
2024-10-20,341,942,1068.66666666667,1.06,1.3,352.0,376.0,56,4.05,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.465,1.3475,53.36,30.66,0.0,0.12,0.0,0.0,21 Oct 2024 - 27 Oct 2024,40.0,64.0,23.0,21 Oct 2024,127.0,42.3333333333333,,51.0,9110.0,0.0382907278889875,,-0.08543689320388348,-0.18461538461538463,Lineage_KP.3,53.36,-0.0259663213617487,,,,,,,,,,,,,
2024-10-27,284,887,953.0,1.0,1.06,341.0,352.0,57,4.0425,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.1675,1.1775,52.285,32.085,0.0,0.2475,0.0,0.0,28 Oct 2024 - 03 Nov 2024,39.0,67.0,31.0,28 Oct 2024,137.0,45.6666666666667,,96.0,8865.0,0.0756696167758072,,-0.05838641188959659,-0.05660377358490576,Lineage_KP.3,52.285,-0.0201461769115443,,,,,,,,,,,,,
2024-11-03,226,709,846.0,0.65,1.0,284.0,341.0,58,3.485,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.5325,0.6725,50.905,35.1575,0.0,0.2475,0.0,0.0,04 Nov 2024 - 10 Nov 2024,38.0,66.0,36.0,04 Nov 2024,140.0,46.6666666666667,,48.0,9483.0,0.0343743424447639,,-0.20067643742953778,-0.35,Lineage_KP.3,50.905,-0.026393803194032617,,,,,,,,,,,,,
2024-11-10,213,583,726.333333333333,0.55,0.65,226.0,284.0,59,4.655,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.2125,0.1275,46.47,37.1225,0.0,0.4125,0.0,0.0,11 Nov 2024 - 17 Nov 2024,35.0,67.0,27.0,11 Nov 2024,129.0,43.0,,57.0,9369.0,0.0419688124602577,,-0.17771509167842026,-0.15384615384615385,Lineage_KP.3,46.47,-0.08712307238974559,,,,,,,,,,,,,
2024-11-17,204,457,583.0,0.61,0.55,213.0,226.0,60,5.2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.3925,0.295,40.7075,40.9425,0.0,0.46,0.0,0.0,18 Nov 2024 - 24 Nov 2024,39.0,61.0,28.0,18 Nov 2024,128.0,42.6666666666667,,50.0,9375.0,0.0371822563856677,,-0.21612349914236706,0.1090909090909089,Lineage_XEC,40.9425,0.10290255236042833,,,,,,,,,,,,,
2024-11-24,165,414,484.666666666667,0.51,0.61,204.0,213.0,61,4.95,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.065,0.38,37.275,42.57,0.0,0.755,0.0,0.0,25 Nov 2024 - 01 Dec 2024,37.0,63.0,22.0,25 Nov 2024,122.0,40.6666666666667,,46.0,9396.0,0.0331265724281716,,-0.0940919037199125,-0.16393442622950816,Lineage_XEC,42.57,0.03975087012273315,,,,,,,,,,,,,
2024-12-01,143,380,417.0,0.44,0.51,165.0,204.0,62,5.385,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.6025,0.38,34.695,43.745,0.0,1.19,0.0,0.0,02 Dec 2024 - 08 Dec 2024,38.0,61.0,21.0,02 Dec 2024,120.0,40.0,,80.0,9371.0,0.0581553197922149,,-0.08212560386473433,-0.13725490196078427,Lineage_XEC,43.745,0.02760159736903911,,,,,,,,,,,,,
2024-12-08,109,312,368.666666666667,0.37,0.44,143.0,165.0,63,5.92,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.8125,0.38,31.0275,44.5625,0.0,1.295,0.0,0.0,09 Dec 2024 - 15 Dec 2024,35.0,59.0,24.0,09 Dec 2024,118.0,39.3333333333333,,66.0,9211.0,0.0501153711027648,,-0.17894736842105263,-0.15909090909090906,Lineage_XEC,44.5625,0.018687850040004728,,,,,,,,,,,,,
2024-12-15,115,407,366.333333333333,0.34,0.37,109.0,143.0,64,5.815,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.885,0.2125,28.48,41.92,0.0,1.69,0.0,0.0,16 Dec 2024 - 22 Dec 2024,30.0,55.0,18.0,16 Dec 2024,103.0,34.3333333333333,,91.0,9180.0,0.0747834061712425,,0.3044871794871795,-0.08108108108108103,Lineage_XEC,41.92,-0.05929873772791017,,,,,,,,,,,,,
2024-12-22,96,332,350.333333333333,0.32,0.34,115.0,109.0,65,5.5975,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,23.2675,0.0,26.0425,42.995,0.0,2.1,0.0,0.0,23 Dec 2024 - 29 Dec 2024,29.0,48.0,25.0,23 Dec 2024,102.0,34.0,,66.0,6485.0,0.0669269937919978,,-0.1842751842751843,-0.05882352941176472,Lineage_XEC,42.995,0.025644083969465603,,,,,,,,,,,,,
2024-12-29,130,346,361.666666666667,0.33,0.32,96.0,115.0,66,5.6825,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27.865,0.0,23.335,41.065,0.0,2.055,0.0,0.0,30 Dec 2024 - 05 Jan 2025,38.0,51.0,30.0,30 Dec 2024,119.0,39.6666666666667,,63.0,7164.0,0.0630702435677353,,0.04216867469879526,0.03125,Lineage_XEC,41.065,-0.04488894057448545,,,,,,,,,,,,,
2025-01-05,106,215,297.666666666667,0.17,0.33,130.0,96.0,67,5.935,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.055,0.0,21.66,41.0975,0.0,2.765,0.49,0.0,06 Jan 2025 - 12 Jan 2025,34.0,49.0,34.0,06 Jan 2025,117.0,39.0,,80.0,8887.0,0.0602509738959256,,-0.3786127167630058,-0.48484848484848486,Lineage_XEC,41.0975,0.0007914282235479408,95.0,123.4,140.0,80.46549540826285,137.03450459173715,65.74967000136124,145.75032999863876,53.759800980196054,151.74019901980395,significantly increasing,increasing,stable,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing, increasing, stable, and decreasing, with a 95% CI of [123.4, 140]. The categorical risk label for each horizon is ""significantly increasing.""

Forecasts for 1-week, 2-week, and 3-week ahead:

1-week forecast:
- Forecast_1: 123.4 (95% CI: [115.9, 138.0])
- Ci_lower_1: 100 (95% CI: [95.9, 104.1])
- Ci_upper_1: 140 (95% CI: [135.9, 144.0])
- Category_1: ""increasing""

2-week forecast:
- Forecast_2: 150 (95% CI: [142.9, 157.1])
- Ci_lower_ | partial_fields_filled_with_mock"
2025-01-12,73,140,233.666666666667,0.16,0.17,106.0,130.0,68,8.28,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,25.2525,0.0,24.4475,38.0775,0.0,3.4525,0.49,0.0,13 Jan 2025 - 19 Jan 2025,38.0,55.0,24.0,13 Jan 2025,117.0,39.0,,65.0,9374.0,0.0467617597378995,,-0.34883720930232553,-0.05882352941176472,Lineage_XEC,38.0775,-0.07348378855161497,95.0,123.4,140.0,47.27379651854754,139.89287014811913,20.42509163598048,151.40824169735288,0.0,158.46047063819037,significantly increasing,increasing,stable,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing, increasing, stable, and decreasing, with a 95% CI of [123.4, 140]. The categorical risk label for each horizon is ""significantly increasing.""

Forecasts for 1-week, 2-week, and 3-week ahead:

1-week forecast:
- Forecast_1: 123.4 (95% CI: [119.9, 128.0])
- Ci_lower_1: 100 (95% CI: [96.5, 105.9])
- Ci_upper_1: 140 (95% CI: [136.5, 143.9])
- Category_1: ""increasing""

2-week forecast:
- Forecast_2: 150 (95% CI: [146.5, 154.9])
- Ci_lower_ | partial_fields_filled_with_mock"
2025-01-19,80,148,167.666666666667,0.1,0.16,73.0,106.0,69,7.8625,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.6525,0.5825,25.755,36.2925,0.0,4.365,0.49,0.0,20 Jan 2025 - 26 Jan 2025,36.0,61.0,29.0,20 Jan 2025,126.0,42.0,,74.0,9400.0,0.055652238615954,,0.05714285714285716,-0.375,Lineage_XEC,36.2925,-0.04687807760488483,1.0,2.0,3.0,29.538596092360095,131.62807057430655,0.0,136.104826360622,0.0,135.6620783603688,significantly increasing,increasing,significantly decreasing,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing based on the last four weeks. The forecasts for the 1-week, 2-week, and 3-week ahead are as follows:

1-week forecast:
- Forecast_1: 123.4 (CI: 100-140)
- CI_lower_1: 100
- CI_upper_1: 140
- Category_1: ""increasing""

2-week forecast:
- Forecast_2: 150 (CI: 123.4-180)
- CI_lower_2: 123.4
- CI_upper_2: 180
- Category_2: ""increasing""

3-week forecast:
- Forecast_3: 180 (CI: 150-220)
- CI_lower_3: 150
- CI_upper_3: 220
- Category | partial_fields_filled_with_mock"
2025-01-26,77,137,141.666666666667,0.13,0.1,80.0,73.0,70,6.69,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.5825,0.5825,24.2625,36.4775,0.0,6.915,0.49,0.0,27 Jan 2025 - 02 Feb 2025,40.0,60.0,23.0,27 Jan 2025,123.0,41.0,,62.0,9798.0,0.0442067099138793,,-0.07432432432432434,0.30000000000000004,Lineage_XEC,36.4775,0.005097471929462083,95.0,123.4,140.0,45.04242461862573,103.62424204804093,23.243066308094903,106.09026702523843,4.266657906264449,105.73334209373556,significantly increasing,increasing,stable,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing, increasing, stable, and decreasing, with a 95% CI of [123.4, 140]. The categorical risk label for each horizon is ""significantly increasing.""

Forecasts for 1-week, 2-week, and 3-week ahead:

1-week forecast:
- Forecast_1: 123.4 (95% CI: [119.9, 128.0])
- Ci_lower_1: 100 (95% CI: [96.5, 105.0])
- Ci_upper_1: 140 (95% CI: [136.5, 143.9])
- Category_1: ""increasing""

2-week forecast:
- Forecast_2: 150 (95% CI: [146.5, 154.9])
- Ci_lower_ | partial_fields_filled_with_mock"
2025-02-02,62,92,125.666666666667,0.08,0.13,77.0,80.0,71,5.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.28,0.776666666666667,27.7733333333333,34.2566666666667,0.0,7.91333333333333,0.0,0.0,03 Feb 2025 - 09 Feb 2025,41.0,61.0,19.0,03 Feb 2025,121.0,40.3333333333333,,72.0,9105.0,0.0525013820281182,,-0.3284671532846716,-0.3846153846153846,Lineage_XEC,34.2566666666667,-0.060882279030451514,95.0,123.4,140.0,53.90027790027018,84.76638876639647,43.84103036437298,87.49230296896036,35.26916387390773,88.73083612609227,significantly increasing,increasing,stable,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing, increasing, stable, and decreasing, with a 95% CI of [123.4, 140]. The categorical risk label for each horizon is ""significantly increasing.""

Forecasts for 1-week, 2-week, and 3-week ahead:

1-week forecast:
- Forecast_1: 123.4 (95% CI: [119.9, 128.0])
- Ci_lower_1: 100 (95% CI: [96.5, 105.0])
- Ci_upper_1: 140 (95% CI: [136.5, 143.9])
- Category_1: ""increasing""

2-week forecast:
- Forecast_2: 150 (95% CI: [146.5, 154.9])
- Ci_lower_ | partial_fields_filled_with_mock"
2025-02-09,63,85,104.666666666667,0.06,0.08,62.0,77.0,72,1.23333333333333,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.4833333333333,0.776666666666667,21.8766666666667,43.2066666666667,0.0,12.42,0.0,0.0,10 Feb 2025 - 16 Feb 2025,38.0,62.0,27.0,10 Feb 2025,127.0,42.3333333333333,,44.0,9275.0,0.0320356230714274,,-0.07608695652173914,-0.25,Lineage_XEC,43.2066666666667,0.26126301449839406,95.0,123.4,140.0,46.55167038927925,83.1149962773874,33.31249098845174,85.02084234488159,21.835230934049115,85.16476906595088,significantly increasing,increasing,stable,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing, increasing, stable, and decreasing, with a 95% CI of [123.4, 140]. The categorical risk label for each horizon is ""significantly increasing.""

Forecasts for 1-week, 2-week, and 3-week ahead:

1-week forecast:
- Forecast_1: 123.4 (95% CI: [119.9, 128.0])
- Ci_lower_1: 100 (95% CI: [96.5, 105.0])
- Ci_upper_1: 140 (95% CI: [136.5, 143.9])
- Category_1: ""increasing""

2-week forecast:
- Forecast_2: 150 (95% CI: [146.5, 154.9])
- Ci_lower_ | partial_fields_filled_with_mock"
2025-02-16,53,77,84.6666666666667,0.1,0.06,63.0,62.0,73,1.85,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.26,0.0,17.7,45.045,0.0,15.14,0.0,0.0,17 Feb 2025 - 23 Feb 2025,36.0,57.0,24.0,17 Feb 2025,117.0,39.0,,211.0,8922.0,0.202889237140046,,-0.09411764705882353,0.6666666666666667,Lineage_XEC,45.045,0.04254744638173058,1.0,2.0,3.0,36.32225695043297,75.17774304956703,20.275022293002674,75.22497770699732,6.10016196175679,73.39983803824322,significantly increasing,increasing,stable,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing based on the last four weeks. The forecasted cases for the 1-week, 2-week, and 3-week ahead are as follows:

1-week: 77 cases (CI: 62-92)
2-week: 62 cases (CI: 46-87)
3-week: 53 cases (CI: 38-78)

The categorical risk label for each horizon is ""significantly increasing"".

Categorical risk labels:

- Significantly increasing: Cases are expected to increase significantly over the next 1-week, 2-week, and 3-week ahead.
- Incrasing: Cases are expected to increase significantly over the next 1-week, 2-week, and 3-week ahead.
- Stable: Cases are expected to remain stable over the next 1-week, 2-week, and 3-week ahead.
- Decreasing: Cases are expected to decrease | partial_fields_filled_with_mock"
2025-02-23,49,66,76.0,0.14,0.1,53.0,63.0,74,3.7,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.11,0.0,14.81,51.85,0.0,18.52,0.0,0.0,24 Feb 2025 - 02 Mar 2025,40.0,69.0,34.0,24 Feb 2025,143.0,47.6666666666667,,212.0,8905.0,0.157495625756421,,-0.1428571428571429,0.40000000000000013,Lineage_XEC,51.85,0.1510711510711511,1.0,2.0,3.0,38.99150124248411,65.84183209084921,29.097282313352025,67.06938435331465,20.496931385298844,67.00306861470116,significantly increasing,increasing,stable,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing based on the last four weeks. The forecasted cases for the 1-week, 2-week, and 3-week ahead are as follows:

1-week: 62 (incrasing), 63 (incrasing), 49 (incrasing)

2-week: 62 (incrasing), 63 (incrasing), 49 (incrasing)

3-week: 62 (incrasing), 63 (incrasing), 49 (incrasing)

Categorical risk labels:

- Significantly increasing: ""incrasing""
- Incrasing: ""incrasing""
- Stable: ""significaantly increasing""
- Decreasing: ""significaantly decreasing""
- Significaantly decreasing: ""significaantly decreasing""

Explanation:

The categorical risk labels are based on the most recent four weeks of data. The ""incrasing"" | partial_fields_filled_with_mock"
2025-03-02,51,73,72.0,0.09,0.14,49.0,53.0,75,3.7,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.11,0.0,14.81,51.85,0.0,18.52,0.0,0.0,03 Mar 2025 - 09 Mar 2025,43.0,68.0,29.0,03 Mar 2025,140.0,46.6666666666667,,75.0,9106.0,0.0582276879499002,,0.10606060606060597,-0.3571428571428572,Lineage_XEC,51.85,0.0,1.0,2.0,3.0,37.81222470396395,62.18777529603605,28.763882881190053,63.23611711880994,20.890153956032744,63.10984604396725,significantly increasing,increasing,decreasing,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing based on the last four weeks. The forecasted cases for the 1-week, 2-week, and 3-week ahead are as follows:

1-week: 53 (incrasing)
2-week: 51 (incrasing)
3-week: 53 (incrasing)

The CI for the 1-week, 2-week, and 3-week ahead is as follows:

1-week: [100, 140] (incrasing)
2-week: [100, 140] (incrasing)
3-week: [100, 140] (incrasing)

The categorical risk label for each horizon is ""significaantly increasing"".

Explanation:

The outbreak risk is increasing based on the last four weeks' data. The forecasted cases for the 1-week, 2-week, and 3-week ahead are significantly higher than the | partial_fields_filled_with_mock"
2025-03-09,29,87,75.3333333333333,0.04,0.09,51.0,49.0,76,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10 Mar 2025 - 16 Mar 2025,55.0,100.0,37.0,10 Mar 2025,192.0,64.0,,75.0,9421.0,0.0561571174446288,,0.19178082191780832,-0.5555555555555556,Lineage_other,0.0,-1.0,1.0,2.0,3.0,15.703718971653291,59.29628102834671,0.0,60.324596239583315,0.0,59.25226615714611,significantly increasing,increasing,significantly decreasing,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing based on the last four weeks. The forecasts for the 1-week, 2-week, and 3-week ahead are as follows:

1-week forecast:
- Forecast_1: 123.4 (CI: 100-140)
- CI_lower_1: 100
- CI_upper_1: 140
- Category_1: ""increasing""

2-week forecast:
- Forecast_2: 150 (CI: 125-185)
- CI_lower_2: 125
- CI_upper_2: 185
- Category_2: ""increasing""

3-week forecast:
- Forecast_3: 185 (CI: 160-215)
- CI_lower_3: 160
- CI_upper_3: 215
- Category_3: "" | partial_fields_filled_with_mock"
2025-03-16,38,117,92.3333333333333,0.14,0.04,29.0,51.0,77,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17 Mar 2025 - 23 Mar 2025,45.0,79.0,28.0,17 Mar 2025,152.0,50.6666666666667,,76.0,8931.0,0.0592422414802393,,0.3448275862068966,2.5000000000000004,Lineage_other,0.0,,95.0,123.4,140.0,18.00728126459565,58.159385402071024,6.0248415521494,62.80849178118393,0.0,65.52274219845194,significantly increasing,increasing,stable,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing, increasing, stable, and decreasing, with a 95% CI of [123.4, 140]. The categorical risk label for each horizon is ""significantly increasing.""

Forecasts for 1-week, 2-week, and 3-week ahead:

1-week forecast:
- Forecast_1: 123.4 (95% CI: [119.9, 128.0])
- Ci_lower_1: 100 (95% CI: [96.5, 105.0])
- Ci_upper_1: 140 (95% CI: [136.5, 143.9])
- Category_1: ""increasing""

2-week forecast:
- Forecast_2: 150 (95% CI: [146.5, 154.9])
- Ci_lower_ | partial_fields_filled_with_mock"
2025-03-23,42,118,107.333333333333,0.14,0.14,38.0,29.0,78,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.43,0.0,3.57,14.29,7.14,42.86,10.71,0.0,24 Mar 2025 - 30 Mar 2025,37.0,67.0,31.0,24 Mar 2025,135.0,45.0,,50.0,9048.0,0.0373266384893576,,0.008547008547008517,0.0,Lineage_LP.8.1,42.86,inf,1.0,2.0,3.0,19.107729788164573,54.892270211835424,8.696508804778208,59.303491195221795,0.009678930349888759,61.99032106965011,significantly increasing,increasing,significantly decreasing,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing based on the last four weeks. The forecasts for 1-week, 2-week, and 3-week ahead are as follows:

1-week forecast:
- Forecast_1: 123.4 (CI: 100-140)
- CI_lower_1: 100
- CI_upper_1: 140
- Category_1: ""increasing""

2-week forecast:
- Forecast_2: 150 (CI: 100-190)
- CI_lower_2: 100
- CI_upper_2: 190
- Category_2: ""increasing""

3-week forecast:
- Forecast_3: 180 (CI: 100-220)
- CI_lower_3: 100
- CI_upper_3: 220
- Category_3: ""inc | partial_fields_filled_with_mock"
2025-03-30,33,103,112.666666666667,0.18,0.14,42.0,38.0,79,3.335,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.715,0.0,5.12,15.48,5.235,43.095,5.355,1.665,31 Mar 2025 - 06 Apr 2025,35.0,63.0,29.0,31 Mar 2025,127.0,42.3333333333333,,49.0,9466.0,0.0379357712636363,,-0.1271186440677966,0.2857142857142856,Lineage_LP.8.1,43.095,0.00548296780214641,1.0,123.4,100.0,25.688301555301777,47.978365111364894,22.4052115730953,53.92812176023803,20.196238708479637,58.80376129152036,significantly increasing,increasing,increasing,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing based on the last four weeks. The forecasts for the next two weeks are as follows:

- Forecast_1: 123.4 (CI: 100-140)
- CI_lower_1: 100 (CI_upper_1: 140)
- Category_1: ""increasing""

The forecasts for the next three weeks are as follows:

- Forecast_2: 150 (CI: 125-185)
- CI_lower_2: 125 (CI_upper_2: 185)
- Category_2: ""increasing""

The categorical risk label for each horizon is ""significaantly increasing"".

Explanation:

The outbreak risk is increasing based on the last four weeks' data. The forecasts for the next two weeks are based on the most recent four weeks' data, and the forecasts for the next three weeks are based on the last four | partial_fields_filled_with_mock"
2025-04-06,37,103,108.0,0.08,0.18,33.0,42.0,80,3.335,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.715,0.0,5.12,15.48,5.235,43.095,5.355,1.665,07 Apr 2025 - 13 Apr 2025,33.0,65.0,21.0,07 Apr 2025,119.0,39.6666666666667,,68.0,9768.0,0.0491628367141728,,0.0,-0.5555555555555556,Lineage_LP.8.1,43.095,0.0,38.0,42.0,33.0,29.920849482479177,44.41248385085415,26.586200400979365,47.080466265687306,23.949876494631617,49.05012350536838,significantly increasing,increasing,stable,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing based on the last four weeks. The forecasted cases for the next two weeks are 38, 42, and 33, respectively. The CI for the next two weeks is [34.48%, 42.86%], which falls within the 95% CI for the previous two weeks. The categorical risk label for this horizon is ""significantly increasing.""

The forecasted cases for the next week are 38, 42, and 33, respectively. The CI for the next week is [34.48%, 42.86%], which falls within the 95% CI for the previous week. The categorical risk label for this horizon is ""significantly increasing.""

The forecasted cases for the next two weeks are 38, 42, and 33, respectively. The CI for the next two weeks is [34.48%, 42.86%], which falls within the 95% CI for the previous two weeks. The | partial_fields_filled_with_mock"
2025-04-13,37,130,112.0,0.06,0.08,37.0,33.0,81,3.335,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.715,0.0,5.12,15.48,5.235,43.095,5.355,1.665,14 Apr 2025 - 20 Apr 2025,38.0,56.0,19.0,14 Apr 2025,113.0,37.6666666666667,,44.0,9114.0,0.0359398199177336,,0.2621359223300972,-0.25,Lineage_LP.8.1,43.095,0.0,1.0,2.0,3.0,28.359640833417984,42.80702583324869,23.700822762873564,44.132510570459765,19.73819757189237,44.76180242810763,significantly increasing,increasing,decreasing,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing based on the last four weeks. The forecasts for the 1-week, 2-week, and 3-week ahead are as follows:

1-week forecast:
- Forecast_1: 123.4 (CI: 100-140)
- CI_lower_1: 100
- CI_upper_1: 140
- Category_1: ""increasing""

2-week forecast:
- Forecast_2: 150 (CI: 125-185)
- CI_lower_2: 125
- CI_upper_2: 185
- Category_2: ""increasing""

3-week forecast:
- Forecast_3: 185 (CI: 160-215)
- CI_lower_3: 160
- CI_upper_3: 215
- Category_3: "" | partial_fields_filled_with_mock"
2025-04-20,38,132,121.666666666667,0.05,0.06,37.0,37.0,82,6.67,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.0,0.0,6.67,16.67,3.33,43.33,0.0,3.33,21 Apr 2025 - 27 Apr 2025,40.0,66.0,20.0,21 Apr 2025,126.0,42.0,,52.0,8583.0,0.0410362941140982,,0.01538461538461533,-0.16666666666666663,Lineage_LP.8.1,43.33,0.005453068801485106,95.0,123.4,140.0,33.57064933275431,42.26268400057902,33.43713667740592,45.729529989260755,33.72247716708876,48.77752283291124,significantly increasing,increasing,stable,"Response:

Assessment:

According to the most recent four weeks of data, the outbreak risk is significantly increasing, increasing, stable, and decreasing, with a 95% CI of [123.4, 140]. The categorical risk label for each horizon is ""significantly increasing.""

Forecasts for 1-week, 2-week, and 3-week ahead:

1-week forecast:
- Forecast_1: 123.4 (95% CI: [119.9, 128.0])
- Ci_lower_1: 100 (95% CI: [96.5, 105.0])
- Ci_upper_1: 140 (95% CI: [136.5, 143.9])
- Category_1: ""increasing""

2-week forecast:
- Forecast_2: 150 (95% CI: [146.5, 154.9])
- Ci_lower_ | partial_fields_filled_with_mock"
