date,cases,ww_mean,ww_smooth,pct_mean,pos_lag1,cases_lag1,cases_lag2,week_num,Lineage_other,Lineage_B.1.1.7,Lineage_B.1.351,Lineage_P.1,Lineage_B.1.617.2,Lineage_BA.1,Lineage_BA.2,Lineage_BA.2.12.1,Lineage_BA.4,Lineage_BA.5,Lineage_BQ.1,Lineage_BA.2.75,Lineage_XBB,Lineage_XBB.1.5,Lineage_XBB.1.9,Lineage_XBF,Lineage_XBB.1.16,Lineage_EG.5,Lineage_BA.2.86,Lineage_JN.1,Lineage_KP.2,Lineage_KP.3,Lineage_XEC,Lineage_NB.1.8.1,Lineage_LP.8.1,Lineage_XFG,Lineage_BA.3.2,wastewater_change,positivity_change,top_lineage,top_lineage_pct,top_lineage_pct_change,llm_forecast_1,llm_forecast_2,llm_forecast_3,llm_ci_lower_1,llm_ci_upper_1,llm_ci_lower_2,llm_ci_upper_2,llm_ci_lower_3,llm_ci_upper_3,llm_category_1,llm_category_2,llm_category_3,llm_explanation
2025-01-19,84,148,167.666666666667,0.1,0.16,82.0,113.0,69,7.8625,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.6525,0.5825,25.755,36.2925,0.0,4.365,0.49,0.0,0.05714285714285716,-0.375,Lineage_XEC,36.2925,-0.04687807760488483,80.0,75.0,70.0,70.0,90.0,65.0,85.0,60.0,80.0,decreasing,decreasing,decreasing,"Based on the decreasing trend in wastewater change and positivity, as well as the decline in cases, the outbreak risk is decreasing."
2025-01-26,78,137,141.666666666667,0.13,0.1,84.0,82.0,70,6.69,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.5825,0.5825,24.2625,36.4775,0.0,6.915,0.49,0.0,-0.07432432432432434,0.30000000000000004,Lineage_XEC,36.4775,0.005097471929462083,75.0,77.0,79.0,70.0,80.0,72.0,82.0,73.0,83.0,stable,stable,stable,"Based on the last four weeks, the outbreak risk appears to be stable with slight fluctuations in cases and wastewater change. The positivity rate has decreased, suggesting a potential decrease in transmission, but the top lineage remains consistent. Forecasts for the next three weeks are stable with a slight increase in cases."
2025-02-02,64,92,125.666666666667,0.08,0.13,78.0,84.0,71,5.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.28,0.776666666666667,27.7733333333333,34.2566666666667,0.0,7.91333333333333,0.0,0.0,-0.3284671532846716,-0.3846153846153846,Lineage_XEC,34.2566666666667,-0.060882279030451514,58.0,55.0,53.0,50.0,65.0,50.0,60.0,48.0,58.0,decreasing,decreasing,decreasing,"Based on the decreasing trend in wastewater change and positivity, along with a decline in cases, the outbreak risk is decreasing."
2025-02-09,62,85,104.666666666667,0.06,0.08,64.0,78.0,72,1.23333333333333,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.4833333333333,0.776666666666667,21.8766666666667,43.2066666666667,0.0,12.42,0.0,0.0,-0.07608695652173914,-0.25,Lineage_XEC,43.2066666666667,0.26126301449839406,60.0,58.0,55.0,55.0,65.0,53.0,63.0,50.0,60.0,decreasing,decreasing,decreasing,"Based on the decreasing trend in wastewater change and positivity, along with a decline in cases, the outbreak risk is decreasing."
2025-02-16,53,77,84.6666666666667,0.1,0.06,62.0,64.0,73,1.85,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.26,0.0,17.7,45.045,0.0,15.14,0.0,0.0,-0.09411764705882353,0.6666666666666667,Lineage_XEC,45.045,0.04254744638173058,48.0,45.0,43.0,40.0,56.0,42.0,48.0,40.0,46.0,significantly decreasing,significantly decreasing,significantly decreasing,"The positive change in wastewater signal has decreased over the past weeks, and the number of cases has also decreased. The risk of outbreak is significantly decreasing."
2025-02-23,49,66,76.0,0.14,0.1,53.0,62.0,74,3.7,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.11,0.0,14.81,51.85,0.0,18.52,0.0,0.0,-0.1428571428571429,0.40000000000000013,Lineage_XEC,51.85,0.1510711510711511,45.0,47.0,49.0,40.0,50.0,42.0,52.0,44.0,54.0,stable,stable,stable,"Based on the last four weeks, the outbreak risk appears to be stable with a slight decrease in cases and a fluctuating but overall negative change in wastewater and positivity rates. The forecasted cases for the next three weeks are expected to remain stable, with a slight increase in the number of cases."
2025-03-02,53,73,72.0,0.09,0.14,49.0,53.0,75,3.7,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.11,0.0,14.81,51.85,0.0,18.52,0.0,0.0,0.10606060606060597,-0.3571428571428572,Lineage_XEC,51.85,0.0,50.0,52.0,53.0,45.0,55.0,47.0,57.0,48.0,58.0,stable,stable,stable,"Based on the recent trend of wastewater change and positivity change, the outbreak risk appears to be stable with a slight decrease in cases observed. The forecasted cases for the next three weeks are expected to remain around the current level with a small margin of variation."
2025-03-09,34,87,75.3333333333333,0.04,0.09,53.0,49.0,76,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19178082191780832,-0.5555555555555556,Lineage_other,0.0,-1.0,30.0,25.0,20.0,25.0,35.0,20.0,30.0,15.0,25.0,significantly increasing,increasing,decreasing,"Based on the recent trend of decreasing cases and positivity, the outbreak risk is decreasing. However, the significant increase in wastewater change suggests a potential for future outbreaks, hence the 'significantly increasing' risk for the immediate future."
2025-03-16,52,117,92.3333333333333,0.14,0.04,34.0,53.0,77,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,2.5000000000000004,Lineage_other,0.0,,150.0,180.0,210.0,130.0,170.0,160.0,200.0,190.0,230.0,significantly increasing,significantly increasing,significantly increasing,"Based on the recent trend of increasing wastewater change and positivity, along with the dominance of Lineage_other, the outbreak risk is significantly increasing."
2025-03-23,50,118,107.333333333333,0.14,0.14,52.0,34.0,78,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.43,0.0,3.57,14.29,7.14,42.86,10.71,0.0,0.008547008547008517,0.0,Lineage_LP.8.1,42.86,inf,55.0,58.0,60.0,50.0,60.0,55.0,65.0,57.0,63.0,increasing,increasing,increasing,"Based on the recent trend of increasing wastewater change and positivity, along with the top lineage's dominance, the outbreak risk is categorized as 'increasing' for the next three weeks."
2025-03-30,32,103,112.666666666667,0.18,0.14,50.0,52.0,79,3.335,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.715,0.0,5.12,15.48,5.235,43.095,5.355,1.665,-0.1271186440677966,0.2857142857142856,Lineage_LP.8.1,43.095,0.00548296780214641,35.0,38.0,40.0,30.0,40.0,35.0,45.0,37.0,45.0,increasing,increasing,increasing,"Based on the recent trend of increasing wastewater change and positivity, along with the dominance of Lineage_LP.8.1, the outbreak risk is expected to continue increasing in the short term."
2025-04-06,39,103,108.0,0.08,0.18,32.0,50.0,80,3.335,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.715,0.0,5.12,15.48,5.235,43.095,5.355,1.665,0.0,-0.5555555555555556,Lineage_LP.8.1,43.095,0.0,45.0,47.0,50.0,40.0,50.0,42.0,52.0,45.0,55.0,increasing,increasing,increasing,"Based on the recent trend of increasing cases and wastewater change, the outbreak risk is increasing. The forecast for the next three weeks shows a steady rise in cases, with a 95% CI indicating a small range of uncertainty."
2025-04-13,37,130,112.0,0.06,0.08,39.0,32.0,81,3.335,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.715,0.0,5.12,15.48,5.235,43.095,5.355,1.665,0.2621359223300972,-0.25,Lineage_LP.8.1,43.095,0.0,40.0,42.0,43.0,35.0,45.0,40.0,44.0,40.0,45.0,stable,stable,stable,"Based on the last four weeks, the outbreak risk appears to be stable with a slight increase in cases but no significant change in wastewater change or positivity rate. The forecast for the next three weeks suggests a stable risk level with a slight increase in cases."
2025-04-20,32,132,121.666666666667,0.05,0.06,37.0,39.0,82,6.67,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.0,0.0,6.67,16.67,3.33,43.33,0.0,3.33,0.01538461538461533,-0.16666666666666663,Lineage_LP.8.1,43.33,0.005453068801485106,30.0,35.0,40.0,25.0,35.0,30.0,40.0,35.0,45.0,increasing,increasing,increasing,"Based on the recent trend of increasing cases and wastewater change, the outbreak risk is increasing. The forecast for the next three weeks shows a steady rise in cases, with a 95% CI provided for each horizon."
2025-04-27,31,114,125.333333333333,0.07,0.05,32.0,37.0,83,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13636363636363635,0.40000000000000013,Lineage_other,0.0,-1.0,30.0,33.0,34.0,25.0,35.0,30.0,36.0,32.0,36.0,increasing,increasing,increasing,"Based on the recent trend of increasing cases and positivity rates, the outbreak risk is increasing. The forecast for the next three weeks shows a slight increase in cases, with a 95% CI indicating a small range of uncertainty. The risk category is 'increasing' for all three horizons."
2025-05-04,26,129,125.0,0.07,0.07,31.0,32.0,84,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842102,0.0,Lineage_other,0.0,,25.0,27.0,29.0,20.0,30.0,22.0,32.0,23.0,34.0,increasing,increasing,increasing,"Based on the recent trend of increasing wastewater change and positivity, along with the top lineage's dominance, the outbreak risk is categorized as 'increasing' for the next three weeks."
2025-05-11,44,140,127.666666666667,0.07,0.07,26.0,31.0,85,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852713178294573,0.0,Lineage_other,0.0,,48.0,52.0,56.0,40.0,56.0,45.0,59.0,50.0,62.0,increasing,increasing,increasing,"Based on the recent trend of increasing cases and wastewater change, the outbreak risk is increasing. The forecast for the next three weeks shows a continued rise in cases, with a 95% CI provided for each horizon."
2025-05-18,40,211,160.0,0.11,0.07,44.0,26.0,86,6.9,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.34,0.0,3.45,3.45,27.59,27.59,20.69,0.0,0.5071428571428571,0.5714285714285714,Lineage_NB.1.8.1,27.59,inf,48.0,52.0,55.0,40.0,56.0,45.0,59.0,50.0,60.0,increasing,increasing,increasing,"Based on the recent trend of increasing cases and wastewater change, the outbreak risk is increasing. The forecast for the next three weeks shows a continued rise in cases, with a 95% CI provided for each horizon."
2025-05-25,45,293,214.666666666667,0.13,0.11,40.0,44.0,87,11.56,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.63,0.0,1.725,3.075,24.605,21.905,22.505,0.0,0.3886255924170616,0.18181818181818188,Lineage_NB.1.8.1,24.605,-0.10819137368611809,50.0,55.0,60.0,45.0,55.0,50.0,60.0,55.0,65.0,increasing,increasing,increasing,"Based on the recent trend of increasing wastewater signal and cases, the outbreak risk is increasing. The forecast for the next three weeks shows a continued rise in cases, with a 95% CI provided for each horizon."
2025-06-01,44,276,260.0,0.21,0.13,45.0,40.0,88,10.27,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.88,0.0,1.15,2.69,25.3766666666667,22.9366666666667,22.6966666666667,0.0,-0.058020477815699634,0.6153846153846152,Lineage_NB.1.8.1,25.3766666666667,0.03136218925692735,48.0,50.0,52.0,45.0,51.0,47.0,53.0,50.0,54.0,increasing,increasing,increasing,"Based on the recent trend of increasing wastewater change and positivity, along with the consistent rise in cases, the outbreak risk is categorized as 'increasing' for all three forecast horizons."
2025-06-08,41,252,273.666666666667,0.25,0.21,44.0,45.0,89,9.935,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.625,0.0,1.31,2.0175,22.605,21.22,27.29,0.0,-0.08695652173913049,0.19047619047619047,Lineage_XFG,27.29,0.202379203994711,43.0,46.0,47.0,38.0,48.0,42.0,50.0,43.0,52.0,increasing,increasing,increasing,"Based on the recent trend of increasing cases and wastewater change, the outbreak risk is increasing. The forecast for the next three weeks shows a steady rise in cases, with a 95% CI indicating a likely range of 38-50 cases for the next week, 42-50 cases for the second week, and 43-52 cases for the third week."
2025-06-15,54,242,256.666666666667,0.24,0.25,41.0,44.0,90,12.1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.7075,0.0,0.4475,1.71,19.04,18.2125,33.785,0.0,-0.03968253968253965,-0.040000000000000036,Lineage_XFG,33.785,0.2379992671308171,57.0,60.0,63.0,50.0,64.0,55.0,65.0,58.0,68.0,increasing,increasing,increasing,"Based on the recent trend of increasing cases and wastewater change, the outbreak risk is increasing. The forecast for the next three weeks shows a continued rise in cases, with a 95% CI indicating a likely range of 50-64 for week 1, 55-65 for week 2, and 58-68 for week 3."
2025-06-22,51,191,228.333333333333,0.2,0.24,54.0,41.0,91,10.7266666666667,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.3033333333333,0.0,0.596666666666667,1.38,18.18,18.8766666666667,36.94,0.0,-0.21074380165289253,-0.16666666666666663,Lineage_XFG,36.94,0.09338463815302656,50.0,52.0,53.0,45.0,55.0,47.0,57.0,48.0,58.0,stable,stable,stable,"Based on the last four weeks, the outbreak risk appears to be stable with a slight decrease in cases and positivity rate. The forecast for the next three weeks predicts a stable number of cases with a small margin of error."
2025-06-29,32,165,199.333333333333,0.13,0.2,51.0,54.0,92,12.245,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.265,0.0,0.895,1.11,13.81,15.815,43.87,0.0,-0.1361256544502618,-0.35,Lineage_XFG,43.87,0.18760151597184627,28.0,25.0,20.0,20.0,36.0,22.0,28.0,18.0,22.0,significantly increasing,increasing,decreasing,"Based on the recent trend of decreasing wastewater change and positivity, along with a significant drop in cases, the outbreak risk is decreasing."
2025-07-06,51,195,183.666666666667,0.21,0.13,32.0,51.0,93,15.56,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.67,0.0,0.0,2.22,13.33,15.56,46.67,0.0,0.18181818181818188,0.6153846153846152,Lineage_XFG,46.67,0.06382493731479388,45.0,48.0,50.0,40.0,50.0,43.0,53.0,46.0,54.0,increasing,increasing,increasing,"Based on the recent trend of increasing wastewater signal and cases, along with the continued dominance of Lineage_XFG, the outbreak risk is categorized as 'increasing' for all three forecast horizons."
2025-07-13,66,205,188.333333333333,0.18,0.21,51.0,32.0,94,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205132,-0.1428571428571429,Lineage_other,0.0,-1.0,75.0,80.0,85.0,60.0,90.0,65.0,95.0,75.0,100.0,increasing,increasing,increasing,"Based on the recent trend of increasing cases and wastewater signal, the outbreak risk is increasing. The forecast for the next three weeks shows a continued rise in cases, with a 95% CI provided for each horizon."
2025-07-20,32,238,212.666666666667,0.18,0.18,66.0,51.0,95,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16097560975609748,0.0,Lineage_other,0.0,,32.0,32.0,32.0,12.949620229270778,77.55037977072922,0.0,90.92963514156682,0.0,101.19589886667296,stable,stable,stable,"```json
{
  ""forecast_1"": 32,
  ""ci_lower_1"": null,
  ""ci_upper_1"": null,
  ""category_1"": ""stable"",
  ""forecast_2"": 32,
  ""ci_lower_2"": null,
  ""ci_upper_2"": null,
  ""category_2"": ""stable"",
  ""forecast_3"": 32,
  ""ci_lower_3"": null,
  ""ci_upper_3"": null,
  ""category_3"": ""stable"",
  ""explanation"": ""Based on the last four weeks, the outbreak risk appears to be stable with no significant changes in cases or wastewater change percentages. The positivity rate has fluctuated but has not shown a consistent upward or downward trend. The top lineage has shifted from Lineage_XFG to Lineage_other, but without additional context on the impact of this change, it's difficult to assess its significance on outbreak risk. Therefore, the forecast for the next three weeks remains at the current level of | partial_fields_filled_with_mock"
2025-07-27,52,309,250.666666666667,0.21,0.18,32.0,66.0,96,8.51,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.38,0.0,0.0,0.0,10.64,4.26,70.21,0.0,0.2983193277310925,0.16666666666666674,Lineage_XFG,70.21,inf,55.0,58.0,60.0,50.0,60.0,53.0,63.0,55.0,65.0,increasing,increasing,increasing,"Based on the recent trend of increasing wastewater change and positivity, along with the top lineage's dominance, the outbreak risk is categorized as 'increasing' for the next three weeks."
2025-08-03,61,319,288.666666666667,0.33,0.21,52.0,32.0,97,5.05,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.775,0.0,0.0,0.795,10.875,4.51,73.995,0.0,0.032362459546925626,0.5714285714285716,Lineage_XFG,73.995,0.05390969947300972,70.0,80.0,90.0,50.0,90.0,60.0,100.0,70.0,110.0,significantly increasing,significantly increasing,significantly increasing,"Based on the recent trend of increasing wastewater change and positivity, along with the rising number of cases, the outbreak risk is significantly increasing."
2025-08-10,74,428,352.0,0.29,0.33,61.0,52.0,98,4.06,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.18333333333333,0.0,0.0,1.92,12.11,4.39666666666667,73.6366666666667,0.693333333333333,0.34169278996865193,-0.12121212121212133,Lineage_XFG,73.6366666666667,-0.004842669549743994,80.0,85.0,90.0,70.0,90.0,75.0,95.0,80.0,100.0,increasing,increasing,increasing,"Based on the recent trend of increasing cases and wastewater change, the outbreak risk is increasing. The forecast for the next three weeks shows a continued rise in cases, with a 95% CI provided for each horizon."
2025-08-17,64,354,367.0,0.27,0.29,74.0,61.0,99,4.7125,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.805,0.0,0.0,1.44,11.5825,3.2975,75.645,0.52,-0.1728971962616822,-0.06896551724137923,Lineage_XFG,75.645,0.02727355031460732,70.0,75.0,80.0,60.0,80.0,65.0,85.0,70.0,90.0,increasing,increasing,increasing,"Based on the recent trend of increasing cases and wastewater change, the outbreak risk is increasing. The forecast for the next three weeks shows a steady rise in cases, with a 95% CI indicating a range of possible outcomes. The risk category is 'increasing' for all three horizons."
2025-08-24,70,464,415.333333333333,0.44,0.27,64.0,74.0,100,4.165,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4725,0.0,0.0,1.44,11.8175,2.495,78.0925,0.52,0.31073446327683607,0.6296296296296295,Lineage_XFG,78.0925,0.0323550796483576,75.0,80.0,85.0,60.0,90.0,65.0,95.0,70.0,100.0,increasing,increasing,increasing,"Based on the recent trend of increasing wastewater change and positivity, along with the consistent presence of Lineage_XFG, the outbreak risk is categorized as 'increasing' for all three forecast horizons."
2025-08-31,87,532,450.0,0.42,0.44,70.0,64.0,101,3.7675,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.68,0.0,0.0,1.0425,10.62,2.095,81.28,0.52,0.14655172413793105,-0.045454545454545525,Lineage_XFG,81.28,0.040816979863623315,90.0,95.0,100.0,70.0,110.0,75.0,115.0,85.0,115.0,increasing,increasing,increasing,"Based on the recent trend of increasing cases and wastewater change, the outbreak risk is increasing. The forecasted cases show a continued rise, although the rate of increase is slowing down. The 95% CI indicates some uncertainty in the forecast, but the overall trend remains upward."
2025-09-07,105,431,475.666666666667,0.42,0.42,87.0,70.0,102,3.56,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9925,0.0,0.0,0.0,8.5375,1.6775,84.925,0.3125,-0.18984962406015038,0.0,Lineage_XFG,84.925,0.04484498031496065,115.0,120.0,125.0,105.0,125.0,110.0,130.0,115.0,135.0,increasing,increasing,increasing,"Based on the recent trend of increasing cases and wastewater change, the outbreak risk is increasing. The forecasted cases show a steady rise, with a slight fluctuation in the rate of increase."
2025-09-14,160,395,452.666666666667,0.8,0.42,105.0,87.0,103,2.4925,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.025,0.0,0.0,0.0,7.835,2.1275,86.215,0.3125,-0.08352668213457082,0.9047619047619049,Lineage_XFG,86.215,0.0151898734177216,200.0,250.0,300.0,180.0,220.0,230.0,270.0,280.0,320.0,significantly increasing,significantly increasing,significantly increasing,"Based on the trend of increasing wastewater change and positivity, along with rising cases, the outbreak risk is significantly increasing."
2025-09-21,202,414,413.333333333333,1.08,0.8,160.0,105.0,104,2.255,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,7.12,2.3675,87.02,0.3125,0.048101265822784844,0.3500000000000001,Lineage_XFG,87.02,0.009337122310502766,220.0,260.0,280.0,200.0,240.0,240.0,280.0,260.0,300.0,significantly increasing,significantly increasing,significantly increasing,"Based on the recent trend of increasing cases and wastewater signal, the outbreak risk is significantly increasing."
2025-09-28,212,729,512.666666666667,1.27,1.08,202.0,160.0,105,3.98,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0725,0.0,0.0,0.0,7.265,2.0075,85.365,0.3125,0.7608695652173914,0.17592592592592582,Lineage_XFG,85.365,-0.019018616410020672,225.0,230.0,240.0,200.0,250.0,215.0,245.0,225.0,255.0,significantly increasing,significantly increasing,significantly increasing,"Based on the recent trend of increasing cases and wastewater change, the outbreak risk is significantly increasing."
2025-10-05,242,656,599.666666666667,1.53,1.27,212.0,202.0,106,4.1925,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.935,0.0,0.175,0.0,8.675,1.5575,84.295,0.175,-0.10013717421124824,0.20472440944881898,Lineage_XFG,84.295,-0.012534411058396255,250.0,260.0,270.0,230.0,270.0,240.0,280.0,250.0,290.0,significantly increasing,significantly increasing,significantly increasing,"Based on the trend of increasing cases and positivity rates, along with the wastewater signal, the outbreak risk is significantly increasing."
2025-10-12,214,585,656.666666666667,0.97,1.53,242.0,212.0,107,4.155,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.625,0.0,0.175,0.0,8.4225,1.1075,85.34,0.175,-0.10823170731707321,-0.36601307189542487,Lineage_XFG,85.34,0.012396939320244327,220.0,230.0,240.0,200.0,240.0,210.0,250.0,220.0,260.0,increasing,increasing,increasing,"Based on the trend of increasing cases and wastewater change, the outbreak risk is increasing. The forecasted cases show a steady rise, and the confidence intervals are consistent with this trend."
2025-10-19,165,865,702.0,0.92,0.97,214.0,242.0,108,3.745,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.645,0.0,0.175,0.1875,9.7875,0.7925,84.31,0.3625,0.4786324786324787,-0.05154639175257725,Lineage_XFG,84.31,-0.012069369580501532,150.0,160.0,170.0,140.0,160.0,150.0,170.0,160.0,180.0,increasing,increasing,increasing,"Based on the recent trend of increasing cases and wastewater change, the outbreak risk is increasing. The forecast for the next three weeks shows a continued rise in cases, with a 95% CI provided for each horizon."
2025-10-26,150,639,696.333333333333,0.53,0.92,165.0,214.0,109,3.915,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8825,0.0,0.175,0.1875,10.335,0.3625,83.4075,0.7425,-0.261271676300578,-0.42391304347826086,Lineage_XFG,83.4075,-0.01070454275886612,130.0,135.0,130.0,120.0,140.0,125.0,145.0,120.0,140.0,increasing,increasing,increasing,"Based on the recent trend of decreasing wastewater change and positivity, but still high cases, the outbreak risk is increasing."
2025-11-02,127,519,674.333333333333,0.47,0.53,150.0,165.0,110,3.88,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9525,0.0,0.0,0.1875,10.0575,0.1875,83.925,0.8125,-0.187793427230047,-0.1132075471698114,Lineage_XFG,83.925,0.0062044780145669165,115.0,110.0,105.0,105.0,125.0,100.0,120.0,95.0,115.0,stable,stable,stable,"Based on the last four weeks, the outbreak risk appears to be stable with a slight downward trend in cases and wastewater change. The forecasted cases for the next three weeks are expected to remain stable with a slight decrease."
2025-11-09,121,442,533.333333333333,0.36,0.47,127.0,150.0,111,5.67,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.1075,0.0,0.0,0.1875,10.5725,0.775,79.4075,2.2825,-0.1483622350674374,-0.23404255319148937,Lineage_XFG,79.4075,-0.053827822460530195,118.0,115.0,112.0,110.0,126.0,112.0,118.0,108.0,116.0,decreasing,decreasing,decreasing,"Based on the decreasing trend in wastewater change and positivity, as well as the decline in cases, the outbreak risk is decreasing."
2025-11-16,93,351,437.333333333333,0.43,0.36,121.0,127.0,112,5.725,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.5775,0.0,0.0,0.0,8.6725,0.9175,77.395,5.7125,-0.20588235294117652,0.19444444444444442,Lineage_XFG,77.395,-0.025343953656770446,80.0,75.0,70.0,70.0,90.0,65.0,85.0,60.0,80.0,decreasing,decreasing,decreasing,"Based on the decreasing trend in cases and positivity rate, along with the wastewater signal, the outbreak risk is decreasing."
2025-11-23,138,407,400.0,0.33,0.43,93.0,121.0,113,4.95,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,9.7575,0.9175,73.7375,9.065,0.15954415954415957,-0.2325581395348837,Lineage_XFG,73.7375,-0.04725757477873249,130.0,135.0,140.0,120.0,140.0,125.0,145.0,130.0,150.0,increasing,increasing,increasing,"Based on the trend of increasing cases and wastewater change, the outbreak risk is increasing. The forecasted cases show a steady rise, and the confidence intervals are consistent with this trend."
2025-11-30,134,501,419.666666666667,0.46,0.33,138.0,93.0,114,5.43,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,10.7025,1.16,66.4925,14.4025,0.23095823095823098,0.39393939393939403,Lineage_XFG,66.4925,-0.09825394134599075,140.0,155.0,160.0,130.0,150.0,145.0,165.0,150.0,170.0,increasing,increasing,increasing,"Based on the recent trend of increasing wastewater change and positivity, along with the consistent presence of Lineage_XFG, the outbreak risk is predicted to continue increasing in the next three weeks."
